entry,at,order
"""glenny @ O4o2WcWz3Z"" shows a 9♥, 8♣.",2025-02-03T07:52:32.769Z,173856915276900
"""ieff @ FMYFFNvVDL"" checks",2025-02-03T07:52:31.922Z,173856915192200
"""Gob @ bMuZUaFSt2"" folds",2025-02-03T07:52:30.059Z,173856915005900
"""Winner (Nick) @ 23ejw2m6D-"" checks",2025-02-03T07:52:27.572Z,173856914757200
"""glenny @ O4o2WcWz3Z"" checks",2025-02-03T07:52:26.673Z,173856914667300
"River: K♠, 4♣, 2♥, Q♦ [10♠]",2025-02-03T07:52:25.355Z,173856914535500
"""ieff @ FMYFFNvVDL"" checks",2025-02-03T07:52:24.528Z,173856914452800
"""Gob @ bMuZUaFSt2"" checks",2025-02-03T07:52:23.107Z,173856914310700
"""Winner (Nick) @ 23ejw2m6D-"" checks",2025-02-03T07:52:21.935Z,173856914193500
"""glenny @ O4o2WcWz3Z"" checks",2025-02-03T07:52:21.047Z,173856914104700
"Turn: K♠, 4♣, 2♥ [Q♦]",2025-02-03T07:52:18.352Z,173856913835200
"""ieff @ FMYFFNvVDL"" checks",2025-02-03T07:52:17.544Z,173856913754400
"""Gob @ bMuZUaFSt2"" checks",2025-02-03T07:52:16.099Z,173856913609900
"""Winner (Nick) @ 23ejw2m6D-"" checks",2025-02-03T07:52:13.659Z,173856913365900
"""glenny @ O4o2WcWz3Z"" checks",2025-02-03T07:52:12.774Z,173856913277400
"Flop:  [K♠, 4♣, 2♥]",2025-02-03T07:52:11.021Z,173856913102100
"""Winner (Nick) @ 23ejw2m6D-"" calls 0.60",2025-02-03T07:52:10.213Z,173856913021300
"""glenny @ O4o2WcWz3Z"" calls 0.60",2025-02-03T07:52:09.363Z,173856912936300
"""ieff @ FMYFFNvVDL"" calls 0.60",2025-02-03T07:52:08.079Z,173856912807900
"""Gob @ bMuZUaFSt2"" raises to 0.60",2025-02-03T07:52:06.427Z,173856912642700
"""joshy @ Z_WOxDxS2G"" folds",2025-02-03T07:51:56.821Z,173856911682100
"""Winner (Nick) @ 23ejw2m6D-"" posts a big blind of 0.20",2025-02-03T07:51:55.193Z,173856911519308
"""glenny @ O4o2WcWz3Z"" posts a small blind of 0.10",2025-02-03T07:51:55.193Z,173856911519307
"Your hand is 7♠, 5♠",2025-02-03T07:51:55.193Z,173856911519302
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (31.70) | #3 ""ieff @ FMYFFNvVDL"" (40.26) | #4 ""glenny @ O4o2WcWz3Z"" (45.05) | #6 ""Winner (Nick) @ 23ejw2m6D-"" (30.47) | #7 ""joshy @ Z_WOxDxS2G"" (35.32)",2025-02-03T07:51:55.193Z,173856911519301
"-- starting hand #208 (id: kmoy0kstjjxb)  (No Limit Texas Hold'em) (dealer: ""ieff @ FMYFFNvVDL"") --",2025-02-03T07:51:55.193Z,173856911519300
"""glenny @ O4o2WcWz3Z"" shows a 10♥, 5♥.",2025-02-03T07:51:53.361Z,173856911336100
"""Winner (Nick) @ 23ejw2m6D-"" shows a 7♥, 10♣.",2025-02-03T07:51:51.900Z,173856911190000
"""Gob @ bMuZUaFSt2"" shows a 7♦.",2025-02-03T07:51:50.074Z,173856911007400
"""joshy @ Z_WOxDxS2G"" shows a 9♥, 6♥.",2025-02-03T07:51:47.117Z,173856910711700
"Undealt cards: 7♠, 6♣, J♣, 2♥ [K♣]",2025-02-03T07:51:46.888Z,173856910688800
"-- ending hand #207 --",2025-02-03T07:51:46.480Z,173856910648002
"""Gob @ bMuZUaFSt2"" collected 3.20 from pot",2025-02-03T07:51:46.480Z,173856910648001
"Uncalled bet of 1.60 returned to ""Gob @ bMuZUaFSt2""",2025-02-03T07:51:46.480Z,173856910648000
"""joshy @ Z_WOxDxS2G"" folds",2025-02-03T07:51:45.636Z,173856910563600
"""glenny @ O4o2WcWz3Z"" folds",2025-02-03T07:51:44.689Z,173856910468900
"""ieff @ FMYFFNvVDL"" folds",2025-02-03T07:51:43.755Z,173856910375500
"""Gob @ bMuZUaFSt2"" bets 1.60",2025-02-03T07:51:42.539Z,173856910253900
"""joshy @ Z_WOxDxS2G"" checks",2025-02-03T07:51:38.407Z,173856909840700
"""glenny @ O4o2WcWz3Z"" checks",2025-02-03T07:51:37.496Z,173856909749600
"""ieff @ FMYFFNvVDL"" checks",2025-02-03T07:51:36.187Z,173856909618700
"Turn: 7♠, 6♣, J♣ [2♥]",2025-02-03T07:51:31.760Z,173856909176000
"""Gob @ bMuZUaFSt2"" checks",2025-02-03T07:51:30.948Z,173856909094800
"""joshy @ Z_WOxDxS2G"" checks",2025-02-03T07:51:28.922Z,173856908892200
"""glenny @ O4o2WcWz3Z"" checks",2025-02-03T07:51:27.993Z,173856908799300
"""ieff @ FMYFFNvVDL"" checks",2025-02-03T07:51:27.008Z,173856908700800
"Flop:  [7♠, 6♣, J♣]",2025-02-03T07:51:07.456Z,173856906745600
"""glenny @ O4o2WcWz3Z"" calls 0.80",2025-02-03T07:51:06.643Z,173856906664300
"""ieff @ FMYFFNvVDL"" calls 0.80",2025-02-03T07:51:05.031Z,173856906503100
"""Gob @ bMuZUaFSt2"" calls 0.80",2025-02-03T07:51:03.647Z,173856906364700
"""joshy @ Z_WOxDxS2G"" raises to 0.80",2025-02-03T07:51:02.415Z,173856906241500
"""Winner (Nick) @ 23ejw2m6D-"" folds",2025-02-03T07:50:57.879Z,173856905787900
"""glenny @ O4o2WcWz3Z"" posts a big blind of 0.20",2025-02-03T07:50:56.530Z,173856905653008
"""ieff @ FMYFFNvVDL"" posts a small blind of 0.10",2025-02-03T07:50:56.530Z,173856905653007
"Your hand is 7♦, A♥",2025-02-03T07:50:56.530Z,173856905653002
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (29.30) | #3 ""ieff @ FMYFFNvVDL"" (41.06) | #4 ""glenny @ O4o2WcWz3Z"" (45.85) | #6 ""Winner (Nick) @ 23ejw2m6D-"" (30.47) | #7 ""joshy @ Z_WOxDxS2G"" (36.12)",2025-02-03T07:50:56.530Z,173856905653001
"-- starting hand #207 (id: 9uymftzfgclj)  (No Limit Texas Hold'em) (dealer: ""Gob @ bMuZUaFSt2"") --",2025-02-03T07:50:56.530Z,173856905653000
"""ieff @ FMYFFNvVDL"" shows a 5♣, J♣.",2025-02-03T07:50:52.762Z,173856905276200
"Undealt cards: A♣, Q♠, 6♦ [2♣, 10♣]",2025-02-03T07:50:52.207Z,173856905220700
"""Winner (Nick) @ 23ejw2m6D-"" shows a 6♣, A♥.",2025-02-03T07:50:48.988Z,173856904898800
"""joshy @ Z_WOxDxS2G"" shows a 9♦, 10♦.",2025-02-03T07:50:48.648Z,173856904864800
"-- ending hand #206 --",2025-02-03T07:50:48.511Z,173856904851102
"""Winner (Nick) @ 23ejw2m6D-"" collected 2.50 from pot",2025-02-03T07:50:48.511Z,173856904851101
"Uncalled bet of 1.00 returned to ""Winner (Nick) @ 23ejw2m6D-""",2025-02-03T07:50:48.511Z,173856904851100
"""ieff @ FMYFFNvVDL"" folds",2025-02-03T07:50:47.658Z,173856904765800
"""joshy @ Z_WOxDxS2G"" folds",2025-02-03T07:50:46.445Z,173856904644500
"""Winner (Nick) @ 23ejw2m6D-"" bets 1.00",2025-02-03T07:50:45.059Z,173856904505900
"""ieff @ FMYFFNvVDL"" checks",2025-02-03T07:50:39.996Z,173856903999600
"Flop:  [A♣, Q♠, 6♦]",2025-02-03T07:50:37.326Z,173856903732600
"""Winner (Nick) @ 23ejw2m6D-"" calls 0.80",2025-02-03T07:50:36.498Z,173856903649800
"""ieff @ FMYFFNvVDL"" calls 0.80",2025-02-03T07:50:35.625Z,173856903562500
"""Gob @ bMuZUaFSt2"" folds",2025-02-03T07:50:34.193Z,173856903419300
"""joshy @ Z_WOxDxS2G"" raises to 0.80",2025-02-03T07:50:32.600Z,173856903260000
"""Winner (Nick) @ 23ejw2m6D-"" calls 0.20",2025-02-03T07:50:29.721Z,173856902972100
"""glenny @ O4o2WcWz3Z"" folds",2025-02-03T07:50:28.155Z,173856902815500
"""ieff @ FMYFFNvVDL"" posts a big blind of 0.20",2025-02-03T07:50:26.878Z,173856902687808
"""Gob @ bMuZUaFSt2"" posts a small blind of 0.10",2025-02-03T07:50:26.878Z,173856902687807
"Your hand is 9♠, 6♥",2025-02-03T07:50:26.878Z,173856902687802
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (29.40) | #3 ""ieff @ FMYFFNvVDL"" (41.86) | #4 ""glenny @ O4o2WcWz3Z"" (45.85) | #6 ""Winner (Nick) @ 23ejw2m6D-"" (28.77) | #7 ""joshy @ Z_WOxDxS2G"" (36.92)",2025-02-03T07:50:26.878Z,173856902687801
"-- starting hand #206 (id: sjkxtjimoniv)  (No Limit Texas Hold'em) (dealer: ""joshy @ Z_WOxDxS2G"") --",2025-02-03T07:50:26.878Z,173856902687800
"""ieff @ FMYFFNvVDL"" shows a Q♦.",2025-02-03T07:50:26.363Z,173856902636300
"""ieff @ FMYFFNvVDL"" shows a J♠.",2025-02-03T07:50:22.969Z,173856902296900
"""joshy @ Z_WOxDxS2G"" shows a A♥, 9♣.",2025-02-03T07:50:22.535Z,173856902253500
"""Winner (Nick) @ 23ejw2m6D-"" shows a 4♦, K♠.",2025-02-03T07:50:22.128Z,173856902212800
"-- ending hand #205 --",2025-02-03T07:50:21.871Z,173856902187102
"""ieff @ FMYFFNvVDL"" collected 4.80 from pot",2025-02-03T07:50:21.871Z,173856902187101
"Uncalled bet of 2.40 returned to ""ieff @ FMYFFNvVDL""",2025-02-03T07:50:21.871Z,173856902187100
"""glenny @ O4o2WcWz3Z"" folds",2025-02-03T07:50:21.045Z,173856902104500
"""ieff @ FMYFFNvVDL"" bets 2.40",2025-02-03T07:49:54.170Z,173856899417000
"River: 2♦, K♥, 10♦, Q♣ [K♣]",2025-02-03T07:49:43.998Z,173856898399800
"""glenny @ O4o2WcWz3Z"" checks",2025-02-03T07:49:43.194Z,173856898319400
"""ieff @ FMYFFNvVDL"" checks",2025-02-03T07:49:41.989Z,173856898198900
"Turn: 2♦, K♥, 10♦ [Q♣]",2025-02-03T07:49:35.294Z,173856897529400
"""Gob @ bMuZUaFSt2"" folds",2025-02-03T07:49:34.470Z,173856897447000
"""joshy @ Z_WOxDxS2G"" folds",2025-02-03T07:49:33.461Z,173856897346100
"""glenny @ O4o2WcWz3Z"" calls 1.20",2025-02-03T07:49:32.499Z,173856897249900
"""ieff @ FMYFFNvVDL"" bets 1.20",2025-02-03T07:49:29.869Z,173856896986900
"""Gob @ bMuZUaFSt2"" checks",2025-02-03T07:49:26.570Z,173856896657000
"""joshy @ Z_WOxDxS2G"" checks",2025-02-03T07:49:25.515Z,173856896551500
"Flop:  [2♦, K♥, 10♦]",2025-02-03T07:49:23.468Z,173856896346800
"""Gob @ bMuZUaFSt2"" calls 0.60",2025-02-03T07:49:22.617Z,173856896261700
"""joshy @ Z_WOxDxS2G"" calls 0.60",2025-02-03T07:49:20.454Z,173856896045400
"""Winner (Nick) @ 23ejw2m6D-"" folds",2025-02-03T07:49:19.512Z,173856895951200
"""glenny @ O4o2WcWz3Z"" calls 0.60",2025-02-03T07:49:18.652Z,173856895865200
"""ieff @ FMYFFNvVDL"" raises to 0.60",2025-02-03T07:49:17.189Z,173856895718900
"""Gob @ bMuZUaFSt2"" posts a big blind of 0.20",2025-02-03T07:49:08.930Z,173856894893008
"""joshy @ Z_WOxDxS2G"" posts a small blind of 0.10",2025-02-03T07:49:08.930Z,173856894893007
"Your hand is 2♥, 8♣",2025-02-03T07:49:08.930Z,173856894893002
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (30.00) | #3 ""ieff @ FMYFFNvVDL"" (38.86) | #4 ""glenny @ O4o2WcWz3Z"" (47.65) | #6 ""Winner (Nick) @ 23ejw2m6D-"" (28.77) | #7 ""joshy @ Z_WOxDxS2G"" (37.52)",2025-02-03T07:49:08.930Z,173856894893001
"-- starting hand #205 (id: rfq75k9a9rwy)  (No Limit Texas Hold'em) (dealer: ""Winner (Nick) @ 23ejw2m6D-"") --",2025-02-03T07:49:08.930Z,173856894893000
"""Winner (Nick) @ 23ejw2m6D-"" shows a 3♠, Q♥.",2025-02-03T07:49:02.682Z,173856894268200
"Undealt cards:  [7♠, 3♥, 6♦, 3♣, 10♦]",2025-02-03T07:49:02.587Z,173856894258700
"""joshy @ Z_WOxDxS2G"" shows a 10♠, A♣.",2025-02-03T07:49:02.099Z,173856894209900
"-- ending hand #204 --",2025-02-03T07:49:01.604Z,173856894160402
"""joshy @ Z_WOxDxS2G"" collected 0.40 from pot",2025-02-03T07:49:01.604Z,173856894160401
"Uncalled bet of 0.60 returned to ""joshy @ Z_WOxDxS2G""",2025-02-03T07:49:01.604Z,173856894160400
"""Winner (Nick) @ 23ejw2m6D-"" folds",2025-02-03T07:49:00.743Z,173856894074300
"""joshy @ Z_WOxDxS2G"" raises to 0.80",2025-02-03T07:48:57.662Z,173856893766200
"""Winner (Nick) @ 23ejw2m6D-"" calls 0.20",2025-02-03T07:48:54.980Z,173856893498000
"""glenny @ O4o2WcWz3Z"" folds",2025-02-03T07:48:53.427Z,173856893342700
"""ieff @ FMYFFNvVDL"" folds",2025-02-03T07:48:52.503Z,173856893250300
"""Gob @ bMuZUaFSt2"" folds",2025-02-03T07:48:44.028Z,173856892402800
"""joshy @ Z_WOxDxS2G"" posts a big blind of 0.20",2025-02-03T07:48:42.685Z,173856892268509
"""Winner (Nick) @ 23ejw2m6D-"" posts a small blind of 0.10",2025-02-03T07:48:42.685Z,173856892268508
"Your hand is 7♦, 5♣",2025-02-03T07:48:42.685Z,173856892268503
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (30.00) | #3 ""ieff @ FMYFFNvVDL"" (38.86) | #4 ""glenny @ O4o2WcWz3Z"" (47.65) | #6 ""Winner (Nick) @ 23ejw2m6D-"" (28.97) | #7 ""joshy @ Z_WOxDxS2G"" (37.32)",2025-02-03T07:48:42.685Z,173856892268502
"-- starting hand #204 (id: 17qb1rlqmf3a)  (No Limit Texas Hold'em) (dealer: ""glenny @ O4o2WcWz3Z"") --",2025-02-03T07:48:42.685Z,173856892268501
"The admin updated the player ""Gob @ bMuZUaFSt2"" stack from 18.38 to 30.00.",2025-02-03T07:48:42.685Z,173856892268500
"Undealt cards:  [J♦, K♣, 4♥, 2♣, 7♠]",2025-02-03T07:48:39.880Z,173856891988000
"WARNING: the admin queued the stack change for the player ""Gob @ bMuZUaFSt2"" reseting to 30.00 chips in the next hand.",2025-02-03T07:48:37.898Z,173856891789800
"""joshy @ Z_WOxDxS2G"" shows a J♣, 2♦.",2025-02-03T07:48:37.828Z,173856891782800
"""Winner (Nick) @ 23ejw2m6D-"" shows a A♦, 8♣.",2025-02-03T07:48:36.598Z,173856891659800
"-- ending hand #203 --",2025-02-03T07:48:35.380Z,173856891538002
"""glenny @ O4o2WcWz3Z"" collected 1.40 from pot",2025-02-03T07:48:35.380Z,173856891538001
"Uncalled bet of 1.60 returned to ""glenny @ O4o2WcWz3Z""",2025-02-03T07:48:35.380Z,173856891538000
"""Gob @ bMuZUaFSt2"" folds",2025-02-03T07:48:34.508Z,173856891450800
"""Winner (Nick) @ 23ejw2m6D-"" folds",2025-02-03T07:48:33.644Z,173856891364400
"""glenny @ O4o2WcWz3Z"" raises to 2.20",2025-02-03T07:48:32.559Z,173856891255900
"""ieff @ FMYFFNvVDL"" folds",2025-02-03T07:48:30.477Z,173856891047700
"""Gob @ bMuZUaFSt2"" raises to 0.60",2025-02-03T07:48:29.462Z,173856890946200
"""joshy @ Z_WOxDxS2G"" folds",2025-02-03T07:48:15.725Z,173856889572500
"""Winner (Nick) @ 23ejw2m6D-"" posts a big blind of 0.20",2025-02-03T07:48:14.149Z,173856889414908
"""glenny @ O4o2WcWz3Z"" posts a small blind of 0.10",2025-02-03T07:48:14.149Z,173856889414907
"Your hand is 4♠, J♠",2025-02-03T07:48:14.149Z,173856889414902
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (18.98) | #3 ""ieff @ FMYFFNvVDL"" (38.86) | #4 ""glenny @ O4o2WcWz3Z"" (46.85) | #6 ""Winner (Nick) @ 23ejw2m6D-"" (29.17) | #7 ""joshy @ Z_WOxDxS2G"" (37.32)",2025-02-03T07:48:14.149Z,173856889414901
"-- starting hand #203 (id: yecj5h7udpny)  (No Limit Texas Hold'em) (dealer: ""ieff @ FMYFFNvVDL"") --",2025-02-03T07:48:14.149Z,173856889414900
"""Gob @ bMuZUaFSt2"" shows a 3♠, K♠.",2025-02-03T07:48:11.740Z,173856889174000
"""joshy @ Z_WOxDxS2G"" shows a J♠, 2♦.",2025-02-03T07:48:07.836Z,173856888783600
"""Winner (Nick) @ 23ejw2m6D-"" shows a J♣, 3♥.",2025-02-03T07:48:07.280Z,173856888728000
"Undealt cards: 6♠, Q♠, 2♥ [A♠, 5♥]",2025-02-03T07:48:06.731Z,173856888673100
"-- ending hand #202 --",2025-02-03T07:48:06.134Z,173856888613402
"""Gob @ bMuZUaFSt2"" collected 1.40 from pot",2025-02-03T07:48:06.134Z,173856888613401
"Uncalled bet of 0.70 returned to ""Gob @ bMuZUaFSt2""",2025-02-03T07:48:06.134Z,173856888613400
"""ieff @ FMYFFNvVDL"" folds",2025-02-03T07:48:05.262Z,173856888526200
"""Gob @ bMuZUaFSt2"" bets 0.70",2025-02-03T07:48:04.108Z,173856888410800
"""ieff @ FMYFFNvVDL"" checks",2025-02-03T07:48:00.721Z,173856888072100
"Flop:  [6♠, Q♠, 2♥]",2025-02-03T07:47:55.125Z,173856887512500
"""glenny @ O4o2WcWz3Z"" folds",2025-02-03T07:47:54.294Z,173856887429400
"""ieff @ FMYFFNvVDL"" calls 0.60",2025-02-03T07:47:52.845Z,173856887284500
"""Gob @ bMuZUaFSt2"" raises to 0.60",2025-02-03T07:47:49.815Z,173856886981500
"""joshy @ Z_WOxDxS2G"" folds",2025-02-03T07:47:45.072Z,173856886507200
"""Winner (Nick) @ 23ejw2m6D-"" folds",2025-02-03T07:47:43.577Z,173856886357700
"""glenny @ O4o2WcWz3Z"" posts a big blind of 0.20",2025-02-03T07:47:42.692Z,173856886269208
"""ieff @ FMYFFNvVDL"" posts a small blind of 0.10",2025-02-03T07:47:42.692Z,173856886269207
"Your hand is 3♠, K♠",2025-02-03T07:47:42.692Z,173856886269202
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (18.18) | #3 ""ieff @ FMYFFNvVDL"" (39.46) | #4 ""glenny @ O4o2WcWz3Z"" (47.05) | #6 ""Winner (Nick) @ 23ejw2m6D-"" (29.17) | #7 ""joshy @ Z_WOxDxS2G"" (37.32)",2025-02-03T07:47:42.692Z,173856886269201
"-- starting hand #202 (id: rzyhfc6vezyq)  (No Limit Texas Hold'em) (dealer: ""Gob @ bMuZUaFSt2"") --",2025-02-03T07:47:42.692Z,173856886269200
"""Winner (Nick) @ 23ejw2m6D-"" shows a 7♣, 5♣.",2025-02-03T07:47:38.596Z,173856885859600
"""joshy @ Z_WOxDxS2G"" shows a 2♣, 9♣.",2025-02-03T07:47:38.031Z,173856885803100
"-- ending hand #201 --",2025-02-03T07:47:35.674Z,173856885567403
"""Gob @ bMuZUaFSt2"" shows a 8♠, 8♥.",2025-02-03T07:47:35.674Z,173856885567402
"""glenny @ O4o2WcWz3Z"" collected 36.00 from pot with Two Pair, Q's & 10's (combination: Q♥, Q♦, 10♥, 10♣, A♥)",2025-02-03T07:47:35.674Z,173856885567401
"""glenny @ O4o2WcWz3Z"" shows a A♥, Q♥.",2025-02-03T07:47:35.674Z,173856885567400
"""glenny @ O4o2WcWz3Z"" calls 9.00",2025-02-03T07:47:34.842Z,173856885484200
"""Gob @ bMuZUaFSt2"" bets 9.00",2025-02-03T07:47:05.983Z,173856882598300
"River: 10♥, 10♣, 5♥, 4♠ [Q♦]",2025-02-03T07:46:54.609Z,173856881460900
"""glenny @ O4o2WcWz3Z"" calls 4.50",2025-02-03T07:46:53.778Z,173856881377800
"""Gob @ bMuZUaFSt2"" bets 4.50",2025-02-03T07:46:48.184Z,173856880818400
"Turn: 10♥, 10♣, 5♥ [4♠]",2025-02-03T07:46:40.972Z,173856880097200
"""glenny @ O4o2WcWz3Z"" checks",2025-02-03T07:46:40.154Z,173856880015400
"""Gob @ bMuZUaFSt2"" checks",2025-02-03T07:46:38.644Z,173856879864400
"Flop:  [10♥, 10♣, 5♥]",2025-02-03T07:46:34.368Z,173856879436800
"""Winner (Nick) @ 23ejw2m6D-"" folds",2025-02-03T07:46:33.544Z,173856879354400
"""glenny @ O4o2WcWz3Z"" calls 4.00",2025-02-03T07:46:32.674Z,173856879267400
"""ieff @ FMYFFNvVDL"" folds",2025-02-03T07:46:31.059Z,173856879105900
"""Gob @ bMuZUaFSt2"" raises to 4.00",2025-02-03T07:46:20.859Z,173856878085900
"""joshy @ Z_WOxDxS2G"" folds",2025-02-03T07:46:08.282Z,173856876828200
"""Winner (Nick) @ 23ejw2m6D-"" calls 0.80",2025-02-03T07:46:05.547Z,173856876554700
"""glenny @ O4o2WcWz3Z"" raises to 0.80",2025-02-03T07:46:04.697Z,173856876469700
"""ieff @ FMYFFNvVDL"" posts a big blind of 0.20",2025-02-03T07:46:02.670Z,173856876267008
"""Gob @ bMuZUaFSt2"" posts a small blind of 0.10",2025-02-03T07:46:02.670Z,173856876267007
"Your hand is 8♠, 8♥",2025-02-03T07:46:02.670Z,173856876267002
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (35.68) | #3 ""ieff @ FMYFFNvVDL"" (39.66) | #4 ""glenny @ O4o2WcWz3Z"" (28.55) | #6 ""Winner (Nick) @ 23ejw2m6D-"" (29.97) | #7 ""joshy @ Z_WOxDxS2G"" (37.32)",2025-02-03T07:46:02.670Z,173856876267001
"-- starting hand #201 (id: aafatzmkbhgj)  (No Limit Texas Hold'em) (dealer: ""joshy @ Z_WOxDxS2G"") --",2025-02-03T07:46:02.670Z,173856876267000
"Undealt cards: 2♠, 6♣, J♠ [8♥, K♥]",2025-02-03T07:45:59.202Z,173856875920200
"""joshy @ Z_WOxDxS2G"" shows a J♣, 8♦.",2025-02-03T07:45:58.220Z,173856875822000
"""Winner (Nick) @ 23ejw2m6D-"" shows a A♥, J♥.",2025-02-03T07:45:56.291Z,173856875629100
"-- ending hand #200 --",2025-02-03T07:45:55.314Z,173856875531402
"""Winner (Nick) @ 23ejw2m6D-"" collected 2.30 from pot",2025-02-03T07:45:55.314Z,173856875531401
"Uncalled bet of 2.00 returned to ""Winner (Nick) @ 23ejw2m6D-""",2025-02-03T07:45:55.314Z,173856875531400
"""ieff @ FMYFFNvVDL"" folds",2025-02-03T07:45:54.496Z,173856875449600
"""Winner (Nick) @ 23ejw2m6D-"" bets 2.00",2025-02-03T07:45:35.468Z,173856873546800
"""ieff @ FMYFFNvVDL"" checks",2025-02-03T07:45:32.719Z,173856873271900
"Flop:  [2♠, 6♣, J♠]",2025-02-03T07:45:29.197Z,173856872919700
"""ieff @ FMYFFNvVDL"" calls 1.00",2025-02-03T07:45:28.377Z,173856872837700
"""Gob @ bMuZUaFSt2"" folds",2025-02-03T07:45:23.772Z,173856872377200
"""joshy @ Z_WOxDxS2G"" folds",2025-02-03T07:45:17.718Z,173856871771800
"""Winner (Nick) @ 23ejw2m6D-"" raises to 1.00",2025-02-03T07:45:08.696Z,173856870869600
"""glenny @ O4o2WcWz3Z"" folds",2025-02-03T07:45:02.702Z,173856870270200
"""ieff @ FMYFFNvVDL"" calls 0.20",2025-02-03T07:45:01.771Z,173856870177100
"""Gob @ bMuZUaFSt2"" posts a big blind of 0.20",2025-02-03T07:44:50.776Z,173856869077608
"""joshy @ Z_WOxDxS2G"" posts a small blind of 0.10",2025-02-03T07:44:50.776Z,173856869077607
"Your hand is Q♠, 7♥",2025-02-03T07:44:50.776Z,173856869077602
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (35.88) | #3 ""ieff @ FMYFFNvVDL"" (40.66) | #4 ""glenny @ O4o2WcWz3Z"" (28.55) | #6 ""Winner (Nick) @ 23ejw2m6D-"" (28.67) | #7 ""joshy @ Z_WOxDxS2G"" (37.42)",2025-02-03T07:44:50.776Z,173856869077601
"-- starting hand #200 (id: okew5t9ikf9p)  (No Limit Texas Hold'em) (dealer: ""Winner (Nick) @ 23ejw2m6D-"") --",2025-02-03T07:44:50.776Z,173856869077600
"""glenny @ O4o2WcWz3Z"" shows a 6♥, 9♣.",2025-02-03T07:44:45.242Z,173856868524200
"""ieff @ FMYFFNvVDL"" shows a 7♣, 5♣.",2025-02-03T07:44:44.947Z,173856868494700
"-- ending hand #199 --",2025-02-03T07:44:43.770Z,173856868377003
"""Winner (Nick) @ 23ejw2m6D-"" shows a K♥, 10♥.",2025-02-03T07:44:43.770Z,173856868377002
"""joshy @ Z_WOxDxS2G"" collected 15.60 from pot with Three of a Kind, 8's (combination: 8♦, 8♣, 8♠, J♦, 10♣)",2025-02-03T07:44:43.770Z,173856868377001
"""joshy @ Z_WOxDxS2G"" shows a 8♦, 8♣.",2025-02-03T07:44:43.770Z,173856868377000
"""joshy @ Z_WOxDxS2G"" checks",2025-02-03T07:44:42.954Z,173856868295400
"""Winner (Nick) @ 23ejw2m6D-"" checks",2025-02-03T07:44:42.011Z,173856868201100
"River: 7♦, 8♠, 10♣, J♦ [5♠]",2025-02-03T07:44:39.967Z,173856867996700
"""joshy @ Z_WOxDxS2G"" checks",2025-02-03T07:44:39.130Z,173856867913000
"""Winner (Nick) @ 23ejw2m6D-"" checks",2025-02-03T07:44:25.320Z,173856866532000
"Turn: 7♦, 8♠, 10♣ [J♦]",2025-02-03T07:44:21.974Z,173856866197400
"""Winner (Nick) @ 23ejw2m6D-"" calls 6.00",2025-02-03T07:44:21.140Z,173856866114000
"""ieff @ FMYFFNvVDL"" folds",2025-02-03T07:44:17.338Z,173856865733800
"""joshy @ Z_WOxDxS2G"" raises to 6.00",2025-02-03T07:44:15.135Z,173856865513500
"""Winner (Nick) @ 23ejw2m6D-"" bets 2.00",2025-02-03T07:44:07.293Z,173856864729300
"Flop:  [7♦, 8♠, 10♣]",2025-02-03T07:44:03.839Z,173856864383900
"""ieff @ FMYFFNvVDL"" calls 1.20",2025-02-03T07:44:03.005Z,173856864300500
"""joshy @ Z_WOxDxS2G"" calls 1.20",2025-02-03T07:43:56.999Z,173856863699900
"""Winner (Nick) @ 23ejw2m6D-"" raises to 1.20",2025-02-03T07:43:55.733Z,173856863573300
"""glenny @ O4o2WcWz3Z"" folds",2025-02-03T07:43:52.000Z,173856863200000
"""ieff @ FMYFFNvVDL"" calls 0.20",2025-02-03T07:43:51.088Z,173856863108800
"""Gob @ bMuZUaFSt2"" folds",2025-02-03T07:43:48.655Z,173856862865500
"""joshy @ Z_WOxDxS2G"" posts a big blind of 0.20",2025-02-03T07:43:47.013Z,173856862701308
"""Winner (Nick) @ 23ejw2m6D-"" posts a small blind of 0.10",2025-02-03T07:43:47.013Z,173856862701307
"Your hand is K♣, 6♦",2025-02-03T07:43:47.013Z,173856862701302
"Player stacks: #1 ""Gob @ bMuZUaFSt2"" (35.88) | #3 ""ieff @ FMYFFNvVDL"" (41.86) | #4 ""glenny @ O4o2WcWz3Z"" (28.55) | #6 ""Winner (Nick) @ 23ejw2m6D-"" (35.87) | #7 ""joshy @ Z_WOxDxS2G"" (29.02)",2025-02-03T07:43:47.013Z,173856862701301
"-- starting hand #199 (id: d18jtvfqr8za)  (No Limit Texas Hold'em) (dealer: ""glenny @ O4o2WcWz3Z"") --",2025-02-03T07:43:47.013Z,173856862701300
"""Gob @ bMuZUaFSt2"" shows a J♥, A♦.",2025-02-03T07:43:41.356Z,173856862135600
