entry,at,order
"Flop:  [J♣, 3♦, 4♠]",2025-02-18T05:35:30.526Z,173985693052600
"""ieff @ FMYFFNvVDL"" folds",2025-02-18T05:35:29.718Z,173985692971800
"""Gob @ _3BjyNkP45"" calls 0.70",2025-02-18T05:35:27.948Z,173985692794800
"""Glenny @ _ID7L-y9Ic"" folds",2025-02-18T05:35:17.059Z,173985691705900
"""Nick @ 23ejw2m6D-"" calls 0.70",2025-02-18T05:35:16.082Z,173985691608200
"""edwin @ 9M0NBGM9an"" raises to 0.70",2025-02-18T05:35:14.940Z,173985691494000
"""ieff @ FMYFFNvVDL"" posts a big blind of 0.20",2025-02-18T05:35:11.725Z,173985691172508
"""Gob @ _3BjyNkP45"" posts a small blind of 0.10",2025-02-18T05:35:11.725Z,173985691172507
"Your hand is K♦, 9♠",2025-02-18T05:35:11.725Z,173985691172502
"Player stacks: #1 ""edwin @ 9M0NBGM9an"" (111.51) | #2 ""Nick @ 23ejw2m6D-"" (36.84) | #5 ""Glenny @ _ID7L-y9Ic"" (32.93) | #6 ""Gob @ _3BjyNkP45"" (40.51) | #7 ""ieff @ FMYFFNvVDL"" (37.15)",2025-02-18T05:35:11.725Z,173985691172501
"-- starting hand #146 (id: 6wotagod1mbv)  (No Limit Texas Hold'em) (dealer: ""Glenny @ _ID7L-y9Ic"") --",2025-02-18T05:35:11.725Z,173985691172500
"""Nick @ 23ejw2m6D-"" shows a 7♥, J♣.",2025-02-18T05:35:07.016Z,173985690701600
"-- ending hand #145 --",2025-02-18T05:35:05.203Z,173985690520303
"""Glenny @ _ID7L-y9Ic"" shows a 8♥, 7♠.",2025-02-18T05:35:05.203Z,173985690520302
"""edwin @ 9M0NBGM9an"" collected 2.40 from pot with Pair, K's (combination: K♥, K♣, 9♥, 5♦, 4♠)",2025-02-18T05:35:05.203Z,173985690520301
"""edwin @ 9M0NBGM9an"" shows a 9♥, 3♥.",2025-02-18T05:35:05.203Z,173985690520300
"""edwin @ 9M0NBGM9an"" checks",2025-02-18T05:35:04.317Z,173985690431700
"""Glenny @ _ID7L-y9Ic"" checks",2025-02-18T05:35:02.047Z,173985690204700
"River: 2♥, 4♠, K♥, 5♦ [K♣]",2025-02-18T05:35:00.769Z,173985690076900
"""Gob @ _3BjyNkP45"" folds",2025-02-18T05:34:59.943Z,173985689994300
"""Glenny @ _ID7L-y9Ic"" calls 0.80",2025-02-18T05:34:58.468Z,173985689846800
"""Nick @ 23ejw2m6D-"" folds",2025-02-18T05:34:56.721Z,173985689672100
"""edwin @ 9M0NBGM9an"" bets 0.80",2025-02-18T05:34:55.748Z,173985689574800
"""Gob @ _3BjyNkP45"" checks",2025-02-18T05:34:53.463Z,173985689346300
"""Glenny @ _ID7L-y9Ic"" checks",2025-02-18T05:34:52.178Z,173985689217800
"Turn: 2♥, 4♠, K♥ [5♦]",2025-02-18T05:34:50.446Z,173985689044600
"""Nick @ 23ejw2m6D-"" checks",2025-02-18T05:34:49.632Z,173985688963200
"""edwin @ 9M0NBGM9an"" checks",2025-02-18T05:34:48.789Z,173985688878900
"""Gob @ _3BjyNkP45"" checks",2025-02-18T05:34:47.847Z,173985688784700
"""Glenny @ _ID7L-y9Ic"" checks",2025-02-18T05:34:46.915Z,173985688691500
"Flop:  [2♥, 4♠, K♥]",2025-02-18T05:34:41.151Z,173985688115100
"""Gob @ _3BjyNkP45"" checks",2025-02-18T05:34:40.347Z,173985688034700
"""Glenny @ _ID7L-y9Ic"" calls 0.20",2025-02-18T05:34:38.658Z,173985687865800
"""Nick @ 23ejw2m6D-"" calls 0.20",2025-02-18T05:34:31.564Z,173985687156400
"""edwin @ 9M0NBGM9an"" calls 0.20",2025-02-18T05:34:30.610Z,173985687061000
"""ieff @ FMYFFNvVDL"" folds",2025-02-18T05:34:26.089Z,173985686608900
"""Gob @ _3BjyNkP45"" posts a big blind of 0.20",2025-02-18T05:34:21.163Z,173985686116309
"""Glenny @ _ID7L-y9Ic"" posts a small blind of 0.10",2025-02-18T05:34:21.163Z,173985686116308
"Your hand is 9♥, 3♥",2025-02-18T05:34:21.163Z,173985686116303
"Player stacks: #1 ""edwin @ 9M0NBGM9an"" (110.11) | #2 ""Nick @ 23ejw2m6D-"" (37.04) | #5 ""Glenny @ _ID7L-y9Ic"" (33.93) | #6 ""Gob @ _3BjyNkP45"" (40.71) | #7 ""ieff @ FMYFFNvVDL"" (37.15)",2025-02-18T05:34:21.163Z,173985686116302
"-- starting hand #145 (id: wuymzzzdqjhv)  (No Limit Texas Hold'em) (dealer: ""Nick @ 23ejw2m6D-"") --",2025-02-18T05:34:21.163Z,173985686116301
"The player ""joshy @ sWbFzgCRRa"" stand up with the stack of 53.59.",2025-02-18T05:34:21.163Z,173985686116300
"""Nick @ 23ejw2m6D-"" shows a J♣, 10♦.",2025-02-18T05:34:15.533Z,173985685553300
"-- ending hand #144 --",2025-02-18T05:34:14.628Z,173985685462802
"""Glenny @ _ID7L-y9Ic"" collected 1.50 from pot with Pair, 4's (combination: 4♦, 4♥, A♠, 9♣, 7♥)",2025-02-18T05:34:14.628Z,173985685462801
"""Glenny @ _ID7L-y9Ic"" shows a 6♣, A♠.",2025-02-18T05:34:14.628Z,173985685462800
"""edwin @ 9M0NBGM9an"" checks",2025-02-18T05:34:13.776Z,173985685377600
"""Glenny @ _ID7L-y9Ic"" checks",2025-02-18T05:34:12.628Z,173985685262800
"River: 7♥, 9♣, 4♦, 4♥ [2♠]",2025-02-18T05:34:12.224Z,173985685222400
"""edwin @ 9M0NBGM9an"" checks",2025-02-18T05:34:11.365Z,173985685136500
"""Glenny @ _ID7L-y9Ic"" checks",2025-02-18T05:34:10.101Z,173985685010100
"Turn: 7♥, 9♣, 4♦ [4♥]",2025-02-18T05:34:09.407Z,173985684940700
"""edwin @ 9M0NBGM9an"" checks",2025-02-18T05:34:08.597Z,173985684859700
"""Glenny @ _ID7L-y9Ic"" checks",2025-02-18T05:34:06.964Z,173985684696400
"Flop:  [7♥, 9♣, 4♦]",2025-02-18T05:34:05.795Z,173985684579500
"""Glenny @ _ID7L-y9Ic"" calls 0.70",2025-02-18T05:34:04.948Z,173985684494800
"""Nick @ 23ejw2m6D-"" folds",2025-02-18T05:34:03.337Z,173985684333700
"""edwin @ 9M0NBGM9an"" raises to 0.70",2025-02-18T05:34:00.183Z,173985684018300
"""joshy @ sWbFzgCRRa"" folds",2025-02-18T05:33:57.049Z,173985683704900
"""ieff @ FMYFFNvVDL"" folds",2025-02-18T05:33:56.199Z,173985683619900
"""Gob @ _3BjyNkP45"" folds",2025-02-18T05:33:47.783Z,173985682778300
"""Glenny @ _ID7L-y9Ic"" posts a big blind of 0.20",2025-02-18T05:33:46.313Z,173985682631309
"""Nick @ 23ejw2m6D-"" posts a small blind of 0.10",2025-02-18T05:33:46.313Z,173985682631308
"Your hand is 10♠, J♥",2025-02-18T05:33:46.313Z,173985682631302
"Player stacks: #1 ""edwin @ 9M0NBGM9an"" (110.81) | #2 ""Nick @ 23ejw2m6D-"" (37.14) | #5 ""Glenny @ _ID7L-y9Ic"" (33.13) | #6 ""Gob @ _3BjyNkP45"" (40.71) | #7 ""ieff @ FMYFFNvVDL"" (37.15) | #9 ""joshy @ sWbFzgCRRa"" (53.59)",2025-02-18T05:33:46.313Z,173985682631301
"-- starting hand #144 (id: ivwieebexisj)  (No Limit Texas Hold'em) (dealer: ""edwin @ 9M0NBGM9an"") --",2025-02-18T05:33:46.313Z,173985682631300
"""Nick @ 23ejw2m6D-"" shows a 4♣, A♦.",2025-02-18T05:33:44.039Z,173985682403900
"""joshy @ sWbFzgCRRa"" shows a 6♠, 9♦.",2025-02-18T05:33:40.636Z,173985682063600
"Undealt cards: 8♠, 8♣, K♠ [7♥, Q♦]",2025-02-18T05:33:39.709Z,173985681970900
"-- ending hand #143 --",2025-02-18T05:33:38.999Z,173985681899902
"""edwin @ 9M0NBGM9an"" collected 4.80 from pot",2025-02-18T05:33:38.999Z,173985681899901
"Uncalled bet of 2.40 returned to ""edwin @ 9M0NBGM9an""",2025-02-18T05:33:38.999Z,173985681899900
"""ieff @ FMYFFNvVDL"" folds",2025-02-18T05:33:38.186Z,173985681818600
"""Nick @ 23ejw2m6D-"" folds",2025-02-18T05:33:13.474Z,173985679347400
"""edwin @ 9M0NBGM9an"" raises to 3.60",2025-02-18T05:33:12.595Z,173985679259500
"""ieff @ FMYFFNvVDL"" bets 1.20",2025-02-18T05:33:02.265Z,173985678226500
"""Nick @ 23ejw2m6D-"" checks",2025-02-18T05:32:49.025Z,173985676902500
"""edwin @ 9M0NBGM9an"" checks",2025-02-18T05:32:48.043Z,173985676804300
"Flop:  [8♠, 8♣, K♠]",2025-02-18T05:32:47.476Z,173985676747600
"""Nick @ 23ejw2m6D-"" calls 0.80",2025-02-18T05:32:46.673Z,173985676667300
"""edwin @ 9M0NBGM9an"" calls 0.80",2025-02-18T05:32:45.771Z,173985676577100
"""joshy @ sWbFzgCRRa"" folds",2025-02-18T05:32:43.257Z,173985676325700
"""ieff @ FMYFFNvVDL"" raises to 0.80",2025-02-18T05:32:42.271Z,173985676227100
"""Gob @ _3BjyNkP45"" folds",2025-02-18T05:32:35.469Z,173985675546900
"""Glenny @ _ID7L-y9Ic"" folds",2025-02-18T05:32:34.492Z,173985675449200
"""Nick @ 23ejw2m6D-"" posts a big blind of 0.20",2025-02-18T05:32:29.663Z,173985674966309
"""edwin @ 9M0NBGM9an"" posts a small blind of 0.10",2025-02-18T05:32:29.663Z,173985674966308
"Your hand is A♠, 8♦",2025-02-18T05:32:29.663Z,173985674966302
"Player stacks: #1 ""edwin @ 9M0NBGM9an"" (108.01) | #2 ""Nick @ 23ejw2m6D-"" (37.94) | #5 ""Glenny @ _ID7L-y9Ic"" (33.13) | #6 ""Gob @ _3BjyNkP45"" (40.71) | #7 ""ieff @ FMYFFNvVDL"" (39.15) | #9 ""joshy @ sWbFzgCRRa"" (53.59)",2025-02-18T05:32:29.663Z,173985674966301
"-- starting hand #143 (id: admcckow0rox)  (No Limit Texas Hold'em) (dealer: ""joshy @ sWbFzgCRRa"") --",2025-02-18T05:32:29.663Z,173985674966300
"""joshy @ sWbFzgCRRa"" shows a Q♦, 6♥.",2025-02-18T05:32:27.250Z,173985674725000
"""Gob @ _3BjyNkP45"" shows a 8♦, 2♠.",2025-02-18T05:32:25.198Z,173985674519800
"-- ending hand #142 --",2025-02-18T05:32:22.650Z,173985674265002
"""Nick @ 23ejw2m6D-"" collected 9.00 from pot with Two Pair, A's & 10's (combination: A♦, A♥, 10♠, 10♥, 9♦)",2025-02-18T05:32:22.650Z,173985674265001
"""Nick @ 23ejw2m6D-"" shows a A♦, 10♠.",2025-02-18T05:32:22.650Z,173985674265000
"""Glenny @ _ID7L-y9Ic"" calls 3.00",2025-02-18T05:32:21.825Z,173985674182500
"""Nick @ 23ejw2m6D-"" bets 3.00",2025-02-18T05:32:06.612Z,173985672661200
"River: 10♥, 9♦, A♥, 2♦ [6♠]",2025-02-18T05:32:03.787Z,173985672378700
"""Nick @ 23ejw2m6D-"" calls 0.95",2025-02-18T05:32:02.977Z,173985672297700
"""Glenny @ _ID7L-y9Ic"" raises to 0.95",2025-02-18T05:32:01.930Z,173985672193000
"""Nick @ 23ejw2m6D-"" bets 0.20",2025-02-18T05:31:59.051Z,173985671905100
"Turn: 10♥, 9♦, A♥ [2♦]",2025-02-18T05:31:55.217Z,173985671521700
"""edwin @ 9M0NBGM9an"" folds",2025-02-18T05:31:54.346Z,173985671434600
"""Glenny @ _ID7L-y9Ic"" calls 0.20",2025-02-18T05:31:50.478Z,173985671047800
"""Nick @ 23ejw2m6D-"" bets 0.20",2025-02-18T05:31:48.354Z,173985670835400
"""edwin @ 9M0NBGM9an"" checks",2025-02-18T05:31:45.404Z,173985670540400
"Flop:  [10♥, 9♦, A♥]",2025-02-18T05:31:44.490Z,173985670449000
"""edwin @ 9M0NBGM9an"" checks",2025-02-18T05:31:43.680Z,173985670368000
"""joshy @ sWbFzgCRRa"" folds",2025-02-18T05:31:42.633Z,173985670263300
"""ieff @ FMYFFNvVDL"" folds",2025-02-18T05:31:41.672Z,173985670167200
"""Gob @ _3BjyNkP45"" folds",2025-02-18T05:31:37.531Z,173985669753100
"""Glenny @ _ID7L-y9Ic"" calls 0.20",2025-02-18T05:31:36.593Z,173985669659300
"""Nick @ 23ejw2m6D-"" calls 0.20",2025-02-18T05:31:35.248Z,173985669524800
"""edwin @ 9M0NBGM9an"" posts a big blind of 0.20",2025-02-18T05:31:30.262Z,173985669026209
"""joshy @ sWbFzgCRRa"" posts a small blind of 0.10",2025-02-18T05:31:30.262Z,173985669026208
"Your hand is 5♦, K♥",2025-02-18T05:31:30.262Z,173985669026202
"Player stacks: #1 ""edwin @ 9M0NBGM9an"" (108.21) | #2 ""Nick @ 23ejw2m6D-"" (33.29) | #5 ""Glenny @ _ID7L-y9Ic"" (37.48) | #6 ""Gob @ _3BjyNkP45"" (40.71) | #7 ""ieff @ FMYFFNvVDL"" (39.15) | #9 ""joshy @ sWbFzgCRRa"" (53.69)",2025-02-18T05:31:30.262Z,173985669026201
"-- starting hand #142 (id: jyu1esgbumf8)  (No Limit Texas Hold'em) (dealer: ""ieff @ FMYFFNvVDL"") --",2025-02-18T05:31:30.262Z,173985669026200
"""Nick @ 23ejw2m6D-"" shows a 5♣, 5♥.",2025-02-18T05:31:25.533Z,173985668553300
"""joshy @ sWbFzgCRRa"" shows a 3♠, 4♠.",2025-02-18T05:31:24.741Z,173985668474100
"Undealt cards: 9♥, 8♠, 8♥, 6♦ [A♦]",2025-02-18T05:31:23.675Z,173985668367500
"-- ending hand #141 --",2025-02-18T05:31:22.941Z,173985668294102
"""edwin @ 9M0NBGM9an"" collected 4.80 from pot",2025-02-18T05:31:22.941Z,173985668294101
"Uncalled bet of 3.60 returned to ""edwin @ 9M0NBGM9an""",2025-02-18T05:31:22.941Z,173985668294100
"""ieff @ FMYFFNvVDL"" folds",2025-02-18T05:31:22.109Z,173985668210900
"""edwin @ 9M0NBGM9an"" bets 3.60",2025-02-18T05:31:11.232Z,173985667123200
"""ieff @ FMYFFNvVDL"" checks",2025-02-18T05:31:06.856Z,173985666685600
"Turn: 9♥, 8♠, 8♥ [6♦]",2025-02-18T05:31:01.177Z,173985666117700
"""joshy @ sWbFzgCRRa"" folds",2025-02-18T05:31:00.341Z,173985666034100
"""ieff @ FMYFFNvVDL"" calls 1.20",2025-02-18T05:30:59.286Z,173985665928600
"""Nick @ 23ejw2m6D-"" folds",2025-02-18T05:30:52.546Z,173985665254600
"""edwin @ 9M0NBGM9an"" bets 1.20",2025-02-18T05:30:50.056Z,173985665005600
"""joshy @ sWbFzgCRRa"" checks",2025-02-18T05:30:46.726Z,173985664672600
"""ieff @ FMYFFNvVDL"" checks",2025-02-18T05:30:45.131Z,173985664513100
"Flop:  [9♥, 8♠, 8♥]",2025-02-18T05:30:34.939Z,173985663493900
"""joshy @ sWbFzgCRRa"" calls 0.60",2025-02-18T05:30:34.131Z,173985663413100
"""ieff @ FMYFFNvVDL"" calls 0.60",2025-02-18T05:30:33.113Z,173985663311300
"""Gob @ _3BjyNkP45"" folds",2025-02-18T05:30:30.954Z,173985663095400
"""Glenny @ _ID7L-y9Ic"" folds",2025-02-18T05:30:29.998Z,173985662999800
"""Nick @ 23ejw2m6D-"" calls 0.60",2025-02-18T05:30:28.049Z,173985662804900
"""edwin @ 9M0NBGM9an"" raises to 0.60",2025-02-18T05:30:26.840Z,173985662684000
"""joshy @ sWbFzgCRRa"" posts a big blind of 0.20",2025-02-18T05:30:24.431Z,173985662443109
"""ieff @ FMYFFNvVDL"" posts a small blind of 0.10",2025-02-18T05:30:24.431Z,173985662443108
"Your hand is 8♦, J♦",2025-02-18T05:30:24.431Z,173985662443102
"Player stacks: #1 ""edwin @ 9M0NBGM9an"" (105.21) | #2 ""Nick @ 23ejw2m6D-"" (33.89) | #5 ""Glenny @ _ID7L-y9Ic"" (37.48) | #6 ""Gob @ _3BjyNkP45"" (40.71) | #7 ""ieff @ FMYFFNvVDL"" (40.95) | #9 ""joshy @ sWbFzgCRRa"" (54.29)",2025-02-18T05:30:24.431Z,173985662443101
"-- starting hand #141 (id: hon3txwmf5lq)  (No Limit Texas Hold'em) (dealer: ""Gob @ _3BjyNkP45"") --",2025-02-18T05:30:24.431Z,173985662443100
"""Gob @ _3BjyNkP45"" shows a 7♥, 7♠.",2025-02-18T05:30:23.294Z,173985662329400
"""edwin @ 9M0NBGM9an"" shows a 6♦, 8♠.",2025-02-18T05:30:19.642Z,173985661964200
"""joshy @ sWbFzgCRRa"" shows a 8♥, 9♦.",2025-02-18T05:30:18.578Z,173985661857800
"""Nick @ 23ejw2m6D-"" shows a 4♦, 9♥.",2025-02-18T05:30:18.085Z,173985661808500
"Undealt cards: 8♣, 10♥, K♣, J♣ [J♦]",2025-02-18T05:30:16.852Z,173985661685200
"-- ending hand #140 --",2025-02-18T05:30:15.726Z,173985661572602
"""Glenny @ _ID7L-y9Ic"" collected 7.20 from pot",2025-02-18T05:30:15.726Z,173985661572601
"Uncalled bet of 3.60 returned to ""Glenny @ _ID7L-y9Ic""",2025-02-18T05:30:15.726Z,173985661572600
"""edwin @ 9M0NBGM9an"" folds",2025-02-18T05:30:14.914Z,173985661491400
"""Glenny @ _ID7L-y9Ic"" bets 3.60",2025-02-18T05:30:13.411Z,173985661341100
"""edwin @ 9M0NBGM9an"" checks",2025-02-18T05:30:07.707Z,173985660770700
"Turn: 8♣, 10♥, K♣ [J♣]",2025-02-18T05:30:06.917Z,173985660691700
"""edwin @ 9M0NBGM9an"" calls 1.70",2025-02-18T05:30:06.055Z,173985660605500
"""Gob @ _3BjyNkP45"" folds",2025-02-18T05:30:04.594Z,173985660459400
"""Glenny @ _ID7L-y9Ic"" bets 1.70",2025-02-18T05:30:02.325Z,173985660232500
"""edwin @ 9M0NBGM9an"" checks",2025-02-18T05:29:59.149Z,173985659914900
"""Gob @ _3BjyNkP45"" checks",2025-02-18T05:29:58.209Z,173985659820900
"Flop:  [8♣, 10♥, K♣]",2025-02-18T05:29:56.356Z,173985659635600
"""edwin @ 9M0NBGM9an"" calls 1.20",2025-02-18T05:29:55.496Z,173985659549600
"""ieff @ FMYFFNvVDL"" folds",2025-02-18T05:29:53.050Z,173985659305000
"""Gob @ _3BjyNkP45"" calls 1.20",2025-02-18T05:29:52.054Z,173985659205400
"""Glenny @ _ID7L-y9Ic"" raises to 1.20",2025-02-18T05:29:49.983Z,173985658998300
"""Nick @ 23ejw2m6D-"" folds",2025-02-18T05:29:46.616Z,173985658661600
"""edwin @ 9M0NBGM9an"" raises to 0.70",2025-02-18T05:29:45.739Z,173985658573900
"""joshy @ sWbFzgCRRa"" folds",2025-02-18T05:29:40.490Z,173985658049000
"""ieff @ FMYFFNvVDL"" posts a big blind of 0.20",2025-02-18T05:29:38.028Z,173985657802810
"""Gob @ _3BjyNkP45"" posts a small blind of 0.10",2025-02-18T05:29:38.028Z,173985657802809
"Your hand is 6♦, 8♠",2025-02-18T05:29:38.028Z,173985657802803
"Player stacks: #1 ""edwin @ 9M0NBGM9an"" (108.11) | #2 ""Nick @ 23ejw2m6D-"" (33.89) | #5 ""Glenny @ _ID7L-y9Ic"" (33.18) | #6 ""Gob @ _3BjyNkP45"" (41.91) | #7 ""ieff @ FMYFFNvVDL"" (41.15) | #9 ""joshy @ sWbFzgCRRa"" (54.29)",2025-02-18T05:29:38.028Z,173985657802802
"-- starting hand #140 (id: e1wmqfo2lizj)  (No Limit Texas Hold'em) (dealer: ""Glenny @ _ID7L-y9Ic"") --",2025-02-18T05:29:38.028Z,173985657802801
"The player ""Mond @ VnzuRuUJp5"" stand up with the stack of 19.40.",2025-02-18T05:29:38.028Z,173985657802800
"""Nick @ 23ejw2m6D-"" shows a 6♥, 2♥.",2025-02-18T05:29:32.346Z,173985657234600
"""joshy @ sWbFzgCRRa"" shows a 8♥, 5♥.",2025-02-18T05:29:31.991Z,173985657199100
"-- ending hand #139 --",2025-02-18T05:29:31.007Z,173985657100702
"""Gob @ _3BjyNkP45"" collected 1.50 from pot with Pair, 2's (combination: 2♣, 2♠, Q♦, 10♠, 8♣)",2025-02-18T05:29:31.007Z,173985657100701
"""Gob @ _3BjyNkP45"" shows a 2♣, 10♠.",2025-02-18T05:29:31.007Z,173985657100700
"""edwin @ 9M0NBGM9an"" checks",2025-02-18T05:29:30.202Z,173985657020200
"""Gob @ _3BjyNkP45"" checks",2025-02-18T05:29:29.260Z,173985656926000
"River: 6♦, 8♣, Q♦, 3♥ [2♠]",2025-02-18T05:29:26.007Z,173985656600700
"""edwin @ 9M0NBGM9an"" checks",2025-02-18T05:29:25.186Z,173985656518600
"""Gob @ _3BjyNkP45"" checks",2025-02-18T05:29:24.265Z,173985656426500
"Turn: 6♦, 8♣, Q♦ [3♥]",2025-02-18T05:29:21.916Z,173985656191600
"""edwin @ 9M0NBGM9an"" checks",2025-02-18T05:29:21.086Z,173985656108600
"""Gob @ _3BjyNkP45"" checks",2025-02-18T05:29:20.020Z,173985656002000
"Flop:  [6♦, 8♣, Q♦]",2025-02-18T05:29:18.393Z,173985655839300
"""Gob @ _3BjyNkP45"" calls 0.70",2025-02-18T05:29:17.587Z,173985655758700
"""Glenny @ _ID7L-y9Ic"" folds",2025-02-18T05:29:14.983Z,173985655498300
"""Nick @ 23ejw2m6D-"" folds",2025-02-18T05:29:13.498Z,173985655349800
"""edwin @ 9M0NBGM9an"" raises to 0.70",2025-02-18T05:29:12.181Z,173985655218100
"""Mond @ VnzuRuUJp5"" folds",2025-02-18T05:29:09.250Z,173985654925000
"""joshy @ sWbFzgCRRa"" folds",2025-02-18T05:29:08.428Z,173985654842800
"""ieff @ FMYFFNvVDL"" folds",2025-02-18T05:28:47.614Z,173985652761400
"""Gob @ _3BjyNkP45"" posts a big blind of 0.20",2025-02-18T05:28:44.460Z,173985652446010
"""Glenny @ _ID7L-y9Ic"" posts a small blind of 0.10",2025-02-18T05:28:44.460Z,173985652446009
"Your hand is 5♠, K♦",2025-02-18T05:28:44.460Z,173985652446002
"Player stacks: #1 ""edwin @ 9M0NBGM9an"" (108.81) | #2 ""Nick @ 23ejw2m6D-"" (33.89) | #5 ""Glenny @ _ID7L-y9Ic"" (33.28) | #6 ""Gob @ _3BjyNkP45"" (41.11) | #7 ""ieff @ FMYFFNvVDL"" (41.15) | #9 ""joshy @ sWbFzgCRRa"" (54.29) | #10 ""Mond @ VnzuRuUJp5"" (19.40)",2025-02-18T05:28:44.460Z,173985652446001
"-- starting hand #139 (id: hfzxserf25eb)  (No Limit Texas Hold'em) (dealer: ""Nick @ 23ejw2m6D-"") --",2025-02-18T05:28:44.460Z,173985652446000
"""Nick @ 23ejw2m6D-"" shows a 8♦.",2025-02-18T05:28:40.543Z,173985652054300
"Undealt cards: 7♥, 3♥, 8♣ [J♥, Q♣]",2025-02-18T05:28:38.598Z,173985651859800
"-- ending hand #138 --",2025-02-18T05:28:37.854Z,173985651785402
"""edwin @ 9M0NBGM9an"" collected 2.00 from pot",2025-02-18T05:28:37.854Z,173985651785401
"Uncalled bet of 1.00 returned to ""edwin @ 9M0NBGM9an""",2025-02-18T05:28:37.854Z,173985651785400
"""Mond @ VnzuRuUJp5"" folds",2025-02-18T05:28:37.039Z,173985651703900
"""Nick @ 23ejw2m6D-"" folds",2025-02-18T05:28:35.546Z,173985651554600
"""edwin @ 9M0NBGM9an"" bets 1.00",2025-02-18T05:28:33.628Z,173985651362800
"""Mond @ VnzuRuUJp5"" checks",2025-02-18T05:28:30.792Z,173985651079200
"""Nick @ 23ejw2m6D-"" checks",2025-02-18T05:28:28.217Z,173985650821700
"Flop:  [7♥, 3♥, 8♣]",2025-02-18T05:28:23.895Z,173985650389500
"""Glenny @ _ID7L-y9Ic"" folds",2025-02-18T05:28:23.054Z,173985650305400
"""Nick @ 23ejw2m6D-"" calls 0.60",2025-02-18T05:28:22.044Z,173985650204400
"""edwin @ 9M0NBGM9an"" calls 0.60",2025-02-18T05:28:21.137Z,173985650113700
"""Mond @ VnzuRuUJp5"" raises to 0.60",2025-02-18T05:28:20.194Z,173985650019400
"""joshy @ sWbFzgCRRa"" folds",2025-02-18T05:28:17.996Z,173985649799600
"""ieff @ FMYFFNvVDL"" folds",2025-02-18T05:28:10.258Z,173985649025800
"""Gob @ _3BjyNkP45"" folds",2025-02-18T05:28:09.214Z,173985648921400
"""Glenny @ _ID7L-y9Ic"" posts a big blind of 0.20",2025-02-18T05:28:06.412Z,173985648641211
"""Nick @ 23ejw2m6D-"" posts a small blind of 0.10",2025-02-18T05:28:06.412Z,173985648641210
"Your hand is 7♣, 9♠",2025-02-18T05:28:06.412Z,173985648641203
"Player stacks: #1 ""edwin @ 9M0NBGM9an"" (107.41) | #2 ""Nick @ 23ejw2m6D-"" (34.49) | #5 ""Glenny @ _ID7L-y9Ic"" (33.48) | #6 ""Gob @ _3BjyNkP45"" (41.11) | #7 ""ieff @ FMYFFNvVDL"" (41.15) | #9 ""joshy @ sWbFzgCRRa"" (54.29) | #10 ""Mond @ VnzuRuUJp5"" (20.00)",2025-02-18T05:28:06.412Z,173985648641202
"-- starting hand #138 (id: ss9xvuvfwsvt)  (No Limit Texas Hold'em) (dealer: ""edwin @ 9M0NBGM9an"") --",2025-02-18T05:28:06.412Z,173985648641201
"The player ""Mond @ VnzuRuUJp5"" joined the game with a stack of 20.00.",2025-02-18T05:28:06.412Z,173985648641200
"""Nick @ 23ejw2m6D-"" shows a J♠, 5♦.",2025-02-18T05:28:01.061Z,173985648106100
"""joshy @ sWbFzgCRRa"" shows a J♥, 2♣.",2025-02-18T05:27:59.683Z,173985647968300
"-- ending hand #137 --",2025-02-18T05:27:59.102Z,173985647910202
"""joshy @ sWbFzgCRRa"" collected 1.90 from pot",2025-02-18T05:27:59.102Z,173985647910201
"Uncalled bet of 0.95 returned to ""joshy @ sWbFzgCRRa""",2025-02-18T05:27:59.102Z,173985647910200
"""Glenny @ _ID7L-y9Ic"" folds",2025-02-18T05:27:58.271Z,173985647827100
"""joshy @ sWbFzgCRRa"" bets 0.95",2025-02-18T05:27:57.270Z,173985647727000
"""Glenny @ _ID7L-y9Ic"" checks",2025-02-18T05:27:52.325Z,173985647232500
"Flop:  [K♣, 6♦, 10♦]",2025-02-18T05:27:51.338Z,173985647133800
"""Glenny @ _ID7L-y9Ic"" calls 0.80",2025-02-18T05:27:50.501Z,173985647050100
"""Nick @ 23ejw2m6D-"" folds",2025-02-18T05:27:48.585Z,173985646858500
"""edwin @ 9M0NBGM9an"" folds",2025-02-18T05:27:47.720Z,173985646772000
"""joshy @ sWbFzgCRRa"" raises to 0.80",2025-02-18T05:27:45.250Z,173985646525000
"The admin approved the player ""Mond @ VnzuRuUJp5"" participation with a stack of 20.00.",2025-02-18T05:27:43.228Z,173985646322800
"The player ""Mond @ VnzuRuUJp5"" requested a seat.",2025-02-18T05:27:38.993Z,173985645899300
"""ieff @ FMYFFNvVDL"" folds",2025-02-18T05:27:35.311Z,173985645531100
"""Gob @ _3BjyNkP45"" folds",2025-02-18T05:27:19.727Z,173985643972700
"""Glenny @ _ID7L-y9Ic"" calls 0.20",2025-02-18T05:27:07.582Z,173985642758200
"""Nick @ 23ejw2m6D-"" posts a big blind of 0.20",2025-02-18T05:27:05.919Z,173985642591910
"""edwin @ 9M0NBGM9an"" posts a small blind of 0.10",2025-02-18T05:27:05.919Z,173985642591909
"Your hand is 2♥, 3♦",2025-02-18T05:27:05.919Z,173985642591903
